DateOfCall,PropertyCategory,NumPumpsAttending
16-08-2021,Dwelling,2
16-08-2021,Non Residential,1
16-08-2021,Other Residential,1
16-08-2021,Dwelling,2
16-08-2021,Dwelling,2
16-08-2021,Dwelling,1
16-08-2021,Dwelling,2
16-08-2021,Non Residential,1
16-08-2021,Dwelling,2
16-08-2021,Outdoor,1
16-08-2021,Non Residential,1
16-08-2021,Dwelling,5
16-08-2021,Dwelling,2
16-08-2021,Dwelling,1
16-08-2021,Dwelling,2
16-08-2021,Non Residential,1
16-08-2021,Dwelling,1
16-08-2021,Dwelling,1
16-08-2021,Dwelling,2
16-08-2021,Dwelling,1
16-08-2021,Dwelling,1
16-08-2021,Non Residential,1
16-08-2021,Dwelling,2
16-08-2021,Outdoor,2
16-08-2021,Non Residential,1
16-08-2021,Dwelling,2
16-08-2021,Dwelling,1
16-08-2021,Dwelling,2
16-08-2021,Outdoor,1
16-08-2021,Road Vehicle,1
16-08-2021,Dwelling,5
16-08-2021,Road Vehicle,1
16-08-2021,Dwelling,5
16-08-2021,Dwelling,1
16-08-2021,Dwelling,2
16-08-2021,Dwelling,1
16-08-2021,Dwelling,1
16-08-2021,Dwelling,2
16-08-2021,Dwelling,1
16-08-2021,Outdoor,1
16-08-2021,Dwelling,2
16-08-2021,Dwelling,2
16-08-2021,Other Residential,1
16-08-2021,Non Residential,2
16-08-2021,Road Vehicle,2
16-08-2021,Other Residential,2
16-08-2021,Dwelling,1
16-08-2021,Non Residential,1
16-08-2021,Dwelling,2
16-08-2021,Road Vehicle,1
16-08-2021,Non Residential,1
16-08-2021,Dwelling,1
16-08-2021,Non Residential,1
16-08-2021,Dwelling,1
16-08-2021,Non Residential,1
16-08-2021,Outdoor Structure,1
17-08-2021,Outdoor,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Other Residential,2
17-08-2021,Non Residential,1
17-08-2021,Outdoor Structure,1
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Outdoor Structure,1
17-08-2021,Other Residential,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,2
17-08-2021,Non Residential,2
17-08-2021,Dwelling,5
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,5
17-08-2021,Non Residential,2
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,3
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Non Residential,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Other Residential,2
17-08-2021,Non Residential,1
17-08-2021,Other Residential,2
17-08-2021,Non Residential,1
17-08-2021,Non Residential,2
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,4
17-08-2021,Other Residential,2
17-08-2021,Dwelling,5
17-08-2021,Dwelling,5
17-08-2021,Road Vehicle,2
17-08-2021,Outdoor,1
17-08-2021,Dwelling,5
17-08-2021,Non Residential,2
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Other Residential,2
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,5
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Other Residential,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Other Residential,2
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,1
17-08-2021,Boat,3
17-08-2021,Non Residential,1
17-08-2021,Dwelling,5
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Road Vehicle,0
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Boat,2
17-08-2021,Dwelling,1
17-08-2021,Other Residential,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,3
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Outdoor Structure,1
17-08-2021,Non Residential,1
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,1
17-08-2021,Other Residential,2
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Road Vehicle,2
17-08-2021,Road Vehicle,2
17-08-2021,Non Residential,1
17-08-2021,Outdoor,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Other Residential,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,5
17-08-2021,Dwelling,2
17-08-2021,Outdoor,1
17-08-2021,Outdoor,1
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,2
17-08-2021,Non Residential,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,5
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Outdoor,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Other Residential,2
17-08-2021,Road Vehicle,2
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,2
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Outdoor,1
17-08-2021,Road Vehicle,2
17-08-2021,Outdoor,3
17-08-2021,Outdoor,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Outdoor,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Other Residential,3
17-08-2021,Dwelling,2
17-08-2021,Outdoor,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Outdoor Structure,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Outdoor,1
17-08-2021,Non Residential,1
17-08-2021,Outdoor,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,1
17-08-2021,Non Residential,1
17-08-2021,Boat,3
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Other Residential,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,5
17-08-2021,Outdoor,1
17-08-2021,Non Residential,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,3
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Outdoor,1
17-08-2021,Dwelling,1
17-08-2021,Outdoor,3
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Non Residential,2
17-08-2021,Dwelling,1
17-08-2021,Outdoor,1
17-08-2021,Outdoor,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Other Residential,1
17-08-2021,Outdoor Structure,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,1
17-08-2021,Outdoor Structure,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,2
17-08-2021,Outdoor Structure,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,1
17-08-2021,Outdoor,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Outdoor,2
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,1
17-08-2021,Outdoor Structure,1
17-08-2021,Dwelling,1
17-08-2021,Outdoor,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Outdoor Structure,1
17-08-2021,Dwelling,2
17-08-2021,Outdoor,1
17-08-2021,Non Residential,1
17-08-2021,Dwelling,1
17-08-2021,Non Residential,3
17-08-2021,Outdoor,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,2
17-08-2021,Other Residential,5
17-08-2021,Dwelling,2
17-08-2021,Road Vehicle,1
17-08-2021,Dwelling,2
17-08-2021,Dwelling,1
17-08-2021,Other Residential,2
18-08-2021,Other Residential,2
18-08-2021,Other Residential,1
18-08-2021,Road Vehicle,1
18-08-2021,Road Vehicle,1
18-08-2021,Non Residential,3
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,3
18-08-2021,Non Residential,2
18-08-2021,Dwelling,2
18-08-2021,Outdoor Structure,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,5
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,3
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,5
18-08-2021,Non Residential,1
18-08-2021,Dwelling,0
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Outdoor,0
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,2
18-08-2021,Non Residential,1
18-08-2021,Non Residential,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Outdoor,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Non Residential,3
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Outdoor Structure,2
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Non Residential,2
18-08-2021,Outdoor,1
18-08-2021,Outdoor Structure,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Other Residential,2
18-08-2021,Other Residential,2
18-08-2021,Road Vehicle,2
18-08-2021,Dwelling,2
18-08-2021,Road Vehicle,2
18-08-2021,Dwelling,2
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Non Residential,1
18-08-2021,Other Residential,3
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Other Residential,2
18-08-2021,Non Residential,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,5
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,2
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Outdoor,1
18-08-2021,Outdoor,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,3
18-08-2021,Dwelling,2
18-08-2021,Road Vehicle,2
18-08-2021,Dwelling,1
18-08-2021,Non Residential,3
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Outdoor,1
18-08-2021,Dwelling,4
18-08-2021,Dwelling,1
18-08-2021,Outdoor Structure,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Other Residential,2
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Other Residential,2
18-08-2021,Other Residential,2
18-08-2021,Dwelling,1
18-08-2021,Non Residential,4
18-08-2021,Road Vehicle,2
18-08-2021,Dwelling,5
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Other Residential,1
18-08-2021,Outdoor Structure,1
18-08-2021,Non Residential,2
18-08-2021,Outdoor,1
18-08-2021,Outdoor,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor Structure,1
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,5
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Outdoor Structure,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,5
18-08-2021,Outdoor,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor,2
18-08-2021,Dwelling,1
18-08-2021,Non Residential,3
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor Structure,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Road Vehicle,2
18-08-2021,Road Vehicle,1
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,4
18-08-2021,Dwelling,2
18-08-2021,Non Residential,2
18-08-2021,Outdoor Structure,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,2
18-08-2021,Dwelling,1
18-08-2021,Other Residential,3
18-08-2021,Outdoor,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,3
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Road Vehicle,1
18-08-2021,Road Vehicle,1
18-08-2021,Non Residential,2
18-08-2021,Road Vehicle,1
18-08-2021,Outdoor,2
18-08-2021,Other Residential,2
18-08-2021,Other Residential,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Non Residential,1
18-08-2021,Dwelling,5
18-08-2021,Outdoor,2
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Outdoor Structure,1
18-08-2021,Dwelling,5
18-08-2021,Dwelling,5
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Outdoor,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor Structure,1
18-08-2021,Non Residential,4
18-08-2021,Dwelling,5
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Non Residential,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor Structure,1
18-08-2021,Non Residential,1
18-08-2021,Outdoor Structure,1
18-08-2021,Outdoor Structure,1
18-08-2021,Non Residential,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,2
18-08-2021,Outdoor,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor Structure,1
18-08-2021,Dwelling,3
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,2
18-08-2021,Non Residential,2
18-08-2021,Other Residential,2
18-08-2021,Dwelling,2
18-08-2021,Dwelling,5
18-08-2021,Dwelling,2
18-08-2021,Other Residential,2
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,5
18-08-2021,Dwelling,1
18-08-2021,Outdoor,1
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,1
18-08-2021,Road Vehicle,1
18-08-2021,Dwelling,1
18-08-2021,Outdoor,6
18-08-2021,Boat,3
18-08-2021,Dwelling,1
18-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Other Residential,1
19-08-2021,Dwelling,1
19-08-2021,Other Residential,1
19-08-2021,Road Vehicle,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Road Vehicle,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Outdoor,1
19-08-2021,Dwelling,2
19-08-2021,Outdoor Structure,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Dwelling,3
19-08-2021,Non Residential,2
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,3
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Non Residential,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Other Residential,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,2
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,5
19-08-2021,Non Residential,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,5
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Road Vehicle,1
19-08-2021,Outdoor,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Outdoor Structure,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Outdoor,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,5
19-08-2021,Dwelling,5
19-08-2021,Non Residential,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Outdoor Structure,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Road Vehicle,1
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Non Residential,5
19-08-2021,Non Residential,3
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,2
19-08-2021,Dwelling,2
19-08-2021,Other Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Road Vehicle,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Outdoor,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,2
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Outdoor,1
19-08-2021,Other Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,5
19-08-2021,Non Residential,2
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Non Residential,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Outdoor,1
19-08-2021,Road Vehicle,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,5
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Road Vehicle,0
19-08-2021,Dwelling,1
19-08-2021,Other Residential,5
19-08-2021,Non Residential,2
19-08-2021,Other Residential,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,4
19-08-2021,Dwelling,2
19-08-2021,Road Vehicle,1
19-08-2021,Outdoor Structure,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,4
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Outdoor,1
19-08-2021,Outdoor,1
19-08-2021,Dwelling,1
19-08-2021,Outdoor,1
19-08-2021,Road Vehicle,1
19-08-2021,Other Residential,1
19-08-2021,Road Vehicle,3
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Outdoor,1
19-08-2021,Road Vehicle,1
19-08-2021,Dwelling,0
19-08-2021,Other Residential,3
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,1
19-08-2021,Road Vehicle,2
19-08-2021,Other Residential,1
19-08-2021,Dwelling,2
19-08-2021,Road Vehicle,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,2
19-08-2021,Outdoor,0
19-08-2021,Dwelling,2
19-08-2021,Road Vehicle,2
19-08-2021,Dwelling,2
19-08-2021,Outdoor,1
19-08-2021,Dwelling,0
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Non Residential,2
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Outdoor Structure,2
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Non Residential,2
19-08-2021,Non Residential,1
19-08-2021,Outdoor,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Other Residential,4
19-08-2021,Outdoor,1
19-08-2021,Road Vehicle,1
19-08-2021,Outdoor,2
19-08-2021,Dwelling,2
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Outdoor,1
19-08-2021,Other Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Outdoor,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,1
19-08-2021,Non Residential,4
19-08-2021,Dwelling,2
19-08-2021,Outdoor,1
19-08-2021,Non Residential,1
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,2
19-08-2021,Other Residential,2
19-08-2021,Dwelling,1
19-08-2021,Dwelling,4
19-08-2021,Dwelling,2
19-08-2021,Dwelling,2
19-08-2021,Dwelling,1
19-08-2021,Outdoor,3
19-08-2021,Non Residential,1
19-08-2021,Non Residential,4
19-08-2021,Dwelling,2
19-08-2021,Dwelling,3
